extraction_ID,alternative_ID,source,collection_year,collection_month,collection_day,location1,location2,location3,longitude,latitude,sample_type,depth,time_of_day,project,collected_by,extraction_by,extraction_date,plate_or_vial,extraction_plate,extraction_well,dna_conc_ng_uL,additional_metadata,accompanying_data
e00580,,water,2021,7,11,NA,associated with camera,,NA,NA,sample,,13:49,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,B04,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00581,,water,2021,7,11,NA,associated with camera,,NA,NA,sample,,13:49,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,C04,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00582,,water,2021,7,11,66,,,-159.623,55.0829,sample,,14:03,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,D04,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00583,,water,2021,7,11,66,,,-159.623,55.0829,sample,,14:03,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,E04,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00584,,water,2021,7,11,66,,,-159.623,55.0829,sample,,14:03,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,F04,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00585,,water,2021,7,11,67,,,-159.595,55.0911,sample,,14:54,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,G04,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00586,,water,2021,7,11,67,,,-159.595,55.0911,sample,,14:54,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,H04,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00587,,water,2021,7,11,67,,,-159.595,55.0911,sample,,14:54,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,A05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00588,,water,2021,7,12,70,,,-159.863,55.1383,sample,,8:26,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,B05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00589,,water,2021,7,12,70,,,-159.863,55.1383,sample,,8:26,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,C05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00590,,water,2021,7,12,70,,,-159.863,55.1383,sample,,8:26,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,D05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00591,,water,2021,7,12,71,,,-159.867,55.1349,sample,,9:25,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,E05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00592,,water,2021,7,12,71,,,-159.867,55.1349,sample,,9:25,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,F05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00593,,water,2021,7,12,71,,,-159.867,55.1349,sample,,9:25,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,G05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00594,,water,2021,7,12,72,,,-159.9,55.2289,sample,,14:03,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,H05,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00595,,water,2021,7,12,72,,,-159.9,55.2289,sample,,14:03,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,A06,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00596,,water,2021,7,12,72,,,-159.9,55.2289,sample,,14:03,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,B06,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00597,,water,2021,7,12,74,,,-160.019,55.1037,sample,,20:57,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,C06,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00598,,water,2021,7,12,74,,,-160.019,55.1037,sample,,20:57,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,D06,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00599,,water,2021,7,12,74,,,-160.019,55.1037,sample,,20:57,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,E06,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00600,,water,2021,7,12,73,,,-160.008,55.1016,sample,,20:13,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,F06,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00601,,water,2021,7,12,73,,,-160.008,55.1016,sample,,20:13,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,G06,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00602,,water,2021,7,12,73,,,-160.008,55.1016,sample,,20:13,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,H06,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00603,,water,2021,7,13,75,,,-159.988,55.1126,sample,,8:33,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,A07,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00604,,water,2021,7,13,75,,,-159.988,55.1126,sample,,8:33,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,B07,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00605,,water,2021,7,13,75,,,-159.988,55.1126,sample,,8:33,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,C07,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00606,,water,2021,7,13,76,,,-159.999,55.1527,sample,,9:40,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,D07,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00607,,water,2021,7,13,76,,,-159.999,55.1527,sample,,9:40,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,E07,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00608,,water,2021,7,13,76,,,-159.999,55.1527,sample,,9:40,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,F07,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00609,,water,2021,7,13,77,,,-159.994,55.1535,sample,,10:18,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,G07,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00610,,water,2021,7,13,77,,,-159.994,55.1535,sample,,10:18,GOA_Pcod,JV,MP,2022_02_23,plate,2_2022,H07,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00611,2-10,water,2021,8,30,2,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A01,,,
e00612,2-10,water,2021,8,30,2,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,B01,,,
e00613,2-10,water,2021,8,30,2,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,C01,,,
e00614,5-40,water,2021,8,31,5,Northern Bering Sea,,,,sample,40,,NBS,,MP,2022_02_23,plate,1_2022,D01,,,
e00615,5-40,water,2021,8,31,5,Northern Bering Sea,,,,sample,40,,NBS,,MP,2022_02_23,plate,1_2022,E01,,,
e00616,5-40,water,2021,8,31,5,Northern Bering Sea,,,,sample,40,,NBS,,MP,2022_02_23,plate,1_2022,F01,,,
e00617,5-10,water,2021,8,31,5,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,G01,,,
e00618,5-10,water,2021,8,31,5,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,H01,,,
e00619,5-10,water,2021,8,31,5,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A02,,,
e00620,5b,water,2021,8,31,5,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,B02,,,
e00621,8-10,water,2021,9,1,8,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,C02,,,
e00622,8-10,water,2021,9,1,8,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,D02,,,
e00623,8-10,water,2021,9,1,8,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,E02,,,
e00624,8b,water,2021,9,1,8,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,F02,,,
e00625,Extraction Blank,water,,,,,,,,,extraction_blank,,,NBS,,MP,2022_02_23,plate,1_2022,G02,,,
e00626,11-10,water,2021,9,2,11,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,H02,,,
e00627,11-10,water,2021,9,2,11,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A03,,,
e00628,11b,water,2021,9,2,11,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,B03,,,
e00629,2b,water,2021,8,30,2,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,C03,,,
e00630,17-10,water,2021,9,4,17,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,D03,,,
e00631,17-10,water,2021,9,4,17,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,E03,,,
e00632,17-10,water,2021,9,4,17,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,F03,,,
e00633,17b,water,2021,9,4,17,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,G03,,,
e00634,20-10,water,2021,9,5,20,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,H03,,,
e00635,20-10,water,2021,9,5,20,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A04,,,
e00636,20-10,water,2021,9,5,20,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,B04,,,
e00637,20b,water,2021,9,5,20,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,C04,,,
e00638,23-40,water,2021,9,6,23,Northern Bering Sea,,,,sample,40,,NBS,,MP,2022_02_23,plate,1_2022,D04,,,
e00639,23-40,water,2021,9,6,23,Northern Bering Sea,,,,sample,40,,NBS,,MP,2022_02_23,plate,1_2022,E04,,,
e00640,23-40,water,2021,9,6,23,Northern Bering Sea,,,,sample,40,,NBS,,MP,2022_02_23,plate,1_2022,F04,,,
e00641,23-10,water,2021,9,6,23,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,G04,,,
e00642,23-10,water,2021,9,6,23,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,H04,,,
e00643,23-10,water,2021,9,6,23,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A05,,,
e00644,23b,water,2021,9,6,23,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,B05,,,
e00645,26-10,water,2021,9,7,26,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,C05,,,
e00646,26-10,water,2021,9,7,26,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,D05,,,
e00647,26-10,water,2021,9,7,26,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,E05,,,
e00648,26b,water,2021,9,7,26,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,F05,,,
e00649,29-10,water,2021,9,8,29,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,G05,,,
e00650,29-10,water,2021,9,8,29,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,H05,,,
e00651,29-10,water,2021,9,8,29,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A06,,,
e00652,29b,water,2021,9,8,29,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,B06,,,
e00653,23-10,water,2021,9,9,32,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,C06,,,
e00654,23-10,water,2021,9,9,32,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,D06,,,
e00655,23-10,water,2021,9,9,32,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,E06,,,
e00656,23b,water,2021,9,9,32,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,F06,,,
e00657,35-10,water,2021,9,10,35,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,G06,,,
e00658,Extraction blank ,water,,,,NA,Northern Bering Sea,,,,extraction_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,H06,,,
e00659,35-10,water,2021,9,10,35,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A07,,,
e00660,35-10,water,2021,9,10,35,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,B07,,,
e00661,35b,water,2021,9,10,35,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,C07,,,
e00662,38-10,water,2021,9,11,38,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,D07,,,
e00663,38-10,water,2021,9,11,38,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,E07,,,
e00664,38-10,water,2021,9,11,38,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,F07,,,
e00665,38b,water,2021,9,11,38,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,G07,,,
e00666,40-10,water,2021,9,12,40,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,H07,,,
e00667,40-10,water,2021,9,12,40,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A08,,,
e00668,40-10,water,2021,9,12,40,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,B08,,,
e00669,40b,water,2021,9,12,40,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,C08,,,
e00670,43-10,water,2021,9,13,43,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,D08,,,
e00671,43-10,water,2021,9,13,43,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,E08,,,
e00672,43-10,water,2021,9,13,43,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,F08,,,
e00673,43b,water,2021,9,13,43,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,G08,,,
e00674,46-10,water,2021,9,14,46,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,H08,,,
e00675,46-10,water,2021,9,14,46,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,A09,,,
e00676,46-10,water,2021,9,14,46,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,B09,,,
e00677,46b,water,2021,9,14,46,Northern Bering Sea,,,,field_blank,NA,,NBS,,MP,2022_02_23,plate,1_2022,C09,,,
e00678,14-10,water,2021,,,14,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,D09,,,
e00679,14-10,water,2021,,,14,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,E09,,,
e00680,14-10,water,2021,,,14,Northern Bering Sea,,,,sample,10,,NBS,,MP,2022_02_23,plate,1_2022,F09,,,
e00681,14-50,water,2021,,,14,Northern Bering Sea,,,,sample,50,,NBS,,MP,2022_02_23,plate,1_2022,G09,,,
e00682,14-50,water,2021,,,14,Northern Bering Sea,,,,sample,50,,NBS,,MP,2022_02_23,plate,1_2022,H09,,,
e00683,14-50,water,2021,,,14,Northern Bering Sea,,,,sample,50,,NBS,,MP,2022_02_23,plate,1_2022,A10,,,
e00684,CQS-2,water,2021,4,22,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,B10,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00685,CQS-2,water,2021,4,22,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,C10,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00686,CQS-3,water,2021,5,5,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,D10,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00687,CQS-3,water,2021,5,5,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,E10,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00688,CQS-4,water,2021,5,18,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,F10,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00689,CQS-4,water,2021,5,18,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,G10,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00690,CQS-5,water,2021,6,3,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,H10,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00691,CQS-5,water,2021,6,3,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,A11,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00692,CQS-5,water,2021,6,3,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,field_blank,0,,CQS,,MP,2022_02_23,plate,1_2022,B11,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00693,CQS-6,water,2021,6,17,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,C11,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00694,CQS-6,water,2021,6,17,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,D11,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00695,CQS-6,water,2021,6,17,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,field_blank,0,,CQS,,MP,2022_02_23,plate,1_2022,E11,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00696,CQS-7,water,2021,7,2,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,F11,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00697,CQS-7,water,2021,7,2,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,G11,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00698,CQS-7,water,2021,7,2,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,field_blank,0,,CQS,,MP,2022_02_23,plate,1_2022,H11,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00699,CQS-8,water,2021,7,13,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,A12,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00700,CQS-8,water,2021,7,13,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,B12,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00701,CQS-8,water,2021,7,13,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,field_blank,0,,CQS,,MP,2022_02_23,plate,1_2022,C12,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00702,CQS-9,water,2021,8,16,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,D12,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00703,CQS-9,water,2021,8,16,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,E12,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00704,CQS-9,water,2021,8,16,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,field_blank,0,,CQS,,MP,2022_02_23,plate,1_2022,F12,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00705,CQS-10,water,2021,8,27,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,1_2022,G12,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00706,Extraction blank ,water,,,,,,,,,extraction_blank,,,CQS,,MP,2022_02_23,plate,1_2022,H12,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00707,CQS-10,water,2021,8,27,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,sample,0,,CQS,,MP,2022_02_23,plate,2_2022,A01,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00708,CQS-10,water,2021,8,27,Southeast Alaska,Stephens Passage,,-134.7201,58.3031,field_blank,0,,CQS,,MP,2022_02_23,plate,2_2022,B01,,https://docs.google.com/spreadsheets/d/1pq7PnIe72HKlZEotaw2l91nHDtV9vCkH/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
